AirportCode,Name,StateCode
12200,"Hoquiam, WA: Bowerman",WA
12465,"Seattle, WA: Edgewater Inn Helipad Sea Wash",WA
12477,"Seattle, WA: Seattle 1st National.Bank Helipad",WA
12577,"Seattle, WA: Olympic Hotel Helipad Sea Wash",WA
12592,"Quincy, WA: Quincy Municipal",WA
12652,"Kenmore, WA: Kenmore Air Harbor",WA
12725,"Kelso, WA: Southwest Washington Regional",WA
13002,"Seattle, WA: Lake Union Terminal",WA
13055,"Lopez Island, WA: Lopez Island Airport",WA
13069,"Moses Lake, WA: Larson AFB",WA
13540,"Burlington/Mount Vernon, WA: Skagit Regional",WA
13546,"Moses Lake, WA: Grant County International",WA
13772,"Whidbey Island, WA: Whidbey Island NAS",WA
13821,"Oak Harbor, WA: A.J. Eisenberg",WA
13865,"Olympia, WA: Olympia Regional",WA
13876,"Omak, WA: Omak Airport",WA
13968,"Anacortes, WA: Anacortes Airport",WA
14004,"Everett, WA: Snohomish County",WA
14252,"Pasco/Kennewick/Richland, WA: Tri Cities",WA
14295,"Poulsbo, WA: Port of Poulsbo Marina Moorage Seaplane Base",WA
14303,"Pullman, WA: Pullman Moscow Regional",WA
14323,"Bremerton, WA: Bremerton National",WA
14377,"Crane Island, WA: Crane Island Airport",WA
14477,"Roche Harbor, WA: Roche Harbor Airport",WA
14548,"Richland, WA: Richland Airport",WA
14572,"Renton, WA: Renton Municipal",WA
14597,"Prosser, WA: Prosser Airport",WA
14628,"Rosario, WA: Rosario Seaplane Base",WA
14747,"Seattle, WA: Seattle/Tacoma International",WA
14764,"Spokane, WA: Felts Field",WA
14810,"Shelton, WA: Sanderson Field",WA
14848,"Spokane, WA: Fairchild AFB",WA
14972,"Sequim, WA: Sequim Valley",WA
15003,"Stuart Island, WA: Stuart Island Airpark",WA
15154,"Tacoma, WA: McChord Field",WA
15220,"Tacoma, WA: Tacoma Narrows",WA
15387,"Port Townsend, WA: Jefferson County International",WA
15640,"Vancouver, WA: Pearson Field",WA
15650,"Chelan, WA: Lake Chelan",WA
15660,"Arlington, WA: Arlington Municipal",WA
15703,"Mansfield, WA: Mansfield Airport",WA
15704,"Burlington, WA: Bayview Farms",WA
15705,"Medical Lake, WA: Isaacson",WA
15706,"Winthrop, WA: Methow Valley State",WA
15707,"Stehekin, WA: Stehekin Seaplane Landing",WA
15708,"Chelan, WA: Chelan Seaplane Landing",WA
15736,"Eastsound, WA: Waldron Airstrip",WA
15762,"Wilbur, WA: Wilbur Airport",WA
15821,"Connell, WA: Connell City",WA
15856,"Westsound, WA: Westsound Airport",WA
15870,"Ocean Shores, WA: Avco",WA
15938,"Copalis, WA: Copalis State",WA
15944,"Port Orchard, WA: Port Orchard Airport",WA
15979,"Decatur, WA: Decatur Shores",WA
16101,"Yakima, WA: Yakima Air Terminal/McAllister Field",WA
16356,"Kennewick, WA: Vista Field",WA
16358,"Waterville, WA: Waterville Airport",WA
16515,"Brewster, WA: Anderson Field",WA
16603,"Deer Harbor, WA: Deer Harbor Marina",WA
16651,"Camp Orkila Eastsound, WA: Camp Orkila Seaplane Base",WA
16654,"Shaw Island, WA: Shaw Islands Water Aerodrome",WA
16908,"Deer Park, WA: Deer Park Airport",WA
10336,"Jasper, TN: Marion County Brown Field",TN
10693,"Nashville, TN: Nashville International",TN
10980,"Chattanooga, TN: Lovell Field",TN
11035,"Clarksville, TN: Outlaw Field",TN
11159,"Crossville, TN: Crossville Memorial-Whitson Field",TN
11387,"Springfield, TN: Springfield Robertson County",TN
11870,"Greeneville, TN: Municipal",TN
12574,"Nashville, TN: John C Tune",TN
12587,"Portland, TN: Portland Municipal",TN
13123,"Lawrenceburg, TN: Lawrenceburg-Lawrence County",TN
13244,"Memphis, TN: Memphis International",TN
13348,"Jackson, TN: McKellar-Sipes Regional",TN
13389,"Athens, TN: McMinn County",TN
13431,"Morristown, TN: Moore-Murrell",TN
13461,"Smyrna, TN: Smyrna Airport",TN
13464,"Columbia, TN: Maury County",TN
13732,"Millington, TN: Millington Memphis",TN
14105,"Paris, TN: Henry County",TN
14546,"Rockwood, TN: Rockwood Municipal",TN
14564,"McMinnville, TN: Warren County Memorial",TN
14599,"Covington, TN: Covington Municipal",TN
15093,"Shelbyville/Tullahoma, TN: Bomar Field-Shelbyville Municipal",TN
15195,"Tullahoma, TN: Tullahoma Regional Airport/William Northern Field",TN
15270,"Lebanon, TN: Lebanon Municipal",TN
15271,"Sparta, TN: Upper Cumberland Regional",TN
15272,"Lewisburg, TN: Ellington",TN
15273,"Pulaski, TN: Abernathy Field",TN
15274,"Lexington, TN: Franklin Wilkins",TN
15275,"Dyersburg, TN: Dyersburg Regional",TN
15276,"Winchester, TN: Winchester Municipal",TN
15323,"Bristol/Johnson City/Kingsport, TN: Tri Cities",TN
15367,"Tullahoma, TN: Arnold AFB",TN
15412,"Knoxville, TN: McGhee Tyson",TN
15433,"Union City, TN: Everett-Stewart Regional",TN
15537,"Cookeville, TN: Putnam County",TN
15648,"Gallatin, TN: Sumner County Regional",TN
16419,"Sewanee, TN: Franklin County",TN
16509,"Sevierville, TN: Gatlinburg-Pigeon Forge",TN
16695,"Lafayette, TN: Lafayette Municipal",TN
16741,"Selmer, TN: Robert Sibley",TN
16776,"Clevland, TN: Cleveland Regional Jetport",TN
16840,"Lexington Parsons, TN: Beech River Regional",TN
16898,"Dayton, TN: Mark Anton",TN
16940,"Elizabethon, TN: Elizabethton Municipal",TN
10345,"Russellville, AR: Russellville Regional",AR
10346,"Conway, AR: Dennis F Cantrell Field",AR
10352,"Walnut Ridge, AR: Walnut Ridge Regional",AR
10440,"West Memphis, AR: West Memphis Municipal",AR
10814,"Batesville, AR: Batesville Regional",AR
10838,"Blytheville, AR: Arkansas International",AR
10921,"Camden, AR: Harrell Field",AR
11531,"El Dorado, AR: South Arkansas Regional at Goodwin Field",AR
11778,"Fort Smith, AR: Fort Smith Regional",AR
11834,"Fayetteville, AR: Drake Field",AR
12140,"Blytheville, AR: Blytheville Municipal",AR
12190,"Hot Springs, AR: Memorial Field",AR
12207,"Harrison, AR: Boone County",AR
12455,"Jonesboro, AR: Jonesboro Municipal",AR
12600,"Little Rock, AR: North Little Rock Municipal",AR
12992,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",AR
13063,"Jacksonville, AR: Little Rock AFB",AR
13441,"Morrilton, AR: Petit Jean Park",AR
14024,"Pine Bluff, AR: Pine Bluff Regional Airport Grider Field",AR
14577,"Rogers, AR: Rogers Executive Carter Field",AR
14793,"Stuttgart, AR: Stuttgart Municipal Carl Humphrey Field",AR
14964,"Springdale, AR: Springdale Municipal",AR
14975,"Searcy, AR: Searcy Municipal",AR
15401,"Texarkana, AR: Texarkana Regional-Webb Field",AR
15792,"Mountain Home, AR: Baxter County",AR
15919,"Fayetteville, AR: Northwest Arkansas Regional",AR
15981,"Mena, AR: Mena Intermountain Municipal",AR
16449,"Paragould, AR: Kirk Field",AR
16738,"Bentonville, AR: Bentonville Municipal Louise M Thaden Field",AR
16886,"Colt, AR: Delta Regional",AR
10351,"Arecibo, PR: Antonio/Nery/Juarbe Pol",PR
10732,"Aguadilla, PR: Rafael Hernandez",PR
11126,"Culebra, PR: Benjamin Rivera Noriega",PR
11284,"Dorado, PR: Dorado Airport",PR
11631,"Fajardo, PR: Diego Jimenez Torres",PR
12226,"Humacao, PR: Dr Hermenegildo Ortiz Quinones",PR
12553,"Ceiba, PR: Jose Aponte de la Torre",PR
13176,"Mayaguez, PR: Eugenio Maria de Hostos",PR
13743,"Ceiba, PR: Roosevelt Roads NAS",PR
14219,"Humacao, PR: Palmas del Mar Airstrip",PR
14254,"Ponce, PR: Mercedita",PR
14819,"San Juan, PR: Isla Grande",PR
14843,"San Juan, PR: Luis Munoz Marin International",PR
15626,"Vieques, PR: Antonio Rivera Rodriguez",PR
10363,"Minocqua/Woodruff, WI: Lakeland/Noble F. Lee Memorial Field",WI
10388,"Ashland, WI: John F Kennedy Memorial",WI
10408,"Appleton, WI: Appleton International",WI
10424,"Wausau, WI: Wausau Downtown",WI
11046,"Clintonville, WI: Clintonville Municipal",WI
11203,"Mosinee, WI: Central Wisconsin",WI
11471,"Eau Claire, WI: Chippewa Valley Regional",WI
11510,"Eagle River, WI: Eagle River Union",WI
11564,"Kenosha, WI: Kenosha Regional",WI
11693,"Fond Du Lac, WI: Fond Du Lac County",WI
11977,"Green Bay, WI: Green Bay Austin Straubel International",WI
12254,"Hayward, WI: Sawyer County",WI
12396,"Wisconsin Rapids, WI: Alexander Field South Wood County",WI
12571,"Beloit/Janesville, WI: Southern Wisconsin Regional",WI
13030,"Land O' Lakes, WI: Kings Land O' Lakes",WI
13076,"La Crosse, WI: La Crosse Regional",WI
13219,"Medford, WI: Taylor County",WI
13260,"Marshfield, WI: Marshfield Municipal",WI
13342,"Milwaukee, WI: General Mitchell International",WI
13485,"Madison, WI: Dane County Regional-Truax Field",WI
13512,"Manitowoc, WI: Manitowoc County",WI
13544,"Milwaukee, WI: Lawrence J Timmerman",WI
13949,"Oshkosh, WI: Wittman Regional",WI
14039,"Prairie Du Chien, WI: Prairie Du Chien Municipal",WI
14447,"Racine, WI: Batten International",WI
14520,"Rhinelander, WI: Rhinelander/Oneida County",WI
14526,"Rice Lake, WI: Rice Lake Airport",WI
14695,"Sheboygan, WI: Sheboygan County Memorial",WI
15010,"Stevens Point, WI: Stevens Point Municipal",WI
15033,"Sturgeon Bay, WI: Door County Cherryland",WI
15047,"Superior, WI: Richard I Bong",WI
15440,"Waukesha, WI: Waukesha County",WI
15620,"Camp Douglas, WI: Volk Field",WI
15760,"Black River Falls, WI: Black River Falls Area",WI
15761,"Phillips, WI: Price County",WI
15907,"Lake Geneva, WI: Americana",WI
16563,"Osceola, WI: L O Simenstad Municipal",WI
16628,"Ehpriam, WI: Ephraim Gibralter",WI
16765,"Lone Rock, WI: Tri County Regional",WI
16771,"New Richmond, WI: New Richmond Regional",WI
16778,"Middleton, WI: Middleton Municipal Morey Field",WI
16793,"Moroe, WI: Monroe Municipal",WI
16860,"Waupaca, WI: Waupaca Municipal",WI
16938,"West Bend, WI: West Bend Municipal",WI
10374,"Nashua, NH: Boire Field",NH
10687,"Berlin, NH: Berlin Regional",NH
11106,"Concord, NH: Concord Municipal",NH
11493,"Keene, NH: Dillant Hopkins",NH
12130,"Whitefield, NH: Mount Washington Regional",NH
12916,"Laconia, NH: Laconia Municipal",NH
12932,"Lebanon-Hanover, NH: Lebanon Municipal",NH
13296,"Manchester, NH: Manchester-Boston Regional",NH
14259,"Portsmouth, NH: Portsmouth International at Pease",NH
16548,"Hampton, NH: Hampton Airfield",NH
16730,"Gorham, NH: Gorham Airport",NH
16731,"Haverhill, NH: Dean Memorial",NH
16813,"Moultonboro, NH: Moultonboro Airport",NH
16868,"Hillsboro, NH: Hawthorne Feather Airpark",NH
10383,"Austin, NV: Austin Airport",NV
10484,"Battle Mountain, NV: Battle Mountain Airport",NV
10661,"Boulder City, NV: Boulder City Municipal",NV
10786,"Beatty, NV: Beatty Airport",NV
11153,"Carson City, NV: Carson",NV
11407,"Mercury, NV: Desert Rock",NV
11525,"Elko, NV: Elko Regional",NV
11547,"Ely, NV: Ely Airport/Yelland Field",NV
11601,"Eureka, NV: Eureka Airport",NV
11706,"Fallon, NV: Fallon Municipal",NV
12211,"Las Vegas, NV: Henderson Executive",NV
12220,"Hawthorne, NV: Hawthorne Industrial",NV
12347,"Indian Springs, NV: Creech AFB",NV
12889,"Las Vegas, NV: McCarran International",NV
13039,"Lovelock, NV: Derby Field",NV
13087,"Las Vegas, NV: Nellis AFB",NV
13124,"Wells, NV: Wells Municipal/Harriet Field",NV
13251,"Minden, NV: Minden-Tahoe",NV
13259,"Mesquite, NV: Mesquite Airport",NV
13656,"Fallon, NV: Fallon NAS",NV
13773,"Overton, NV: Perkins Field",NV
14341,"Jackpot, NV: Jackpot/Hayden Field",NV
14358,"Lathrop Wells, NV: Jackass Aeropark",NV
14570,"Reno, NV: Reno/Tahoe International",NV
15308,"Tonopah, NV: Tonopah Airport",NV
15589,"Las Vegas, NV: North Las Vegas",NV
15791,"Winnemucca, NV: Winnemucca Municipal",NV
15930,"Tonopah, NV: Tonopah Test Range",NV
16566,"Jean, NV: Jean Airport",NV
16572,"Searchlight, NV: Searchlight Airport",NV
16711,"Reno, NV: Reno Stead",NV
16725,"Gerlach, NV: Black Rock City",NV
16817,"Pahrump, NV: Calvada Meadows",NV
10385,"Astoria/Seaside, OR: Astoria Regional",OR
10538,"Bandon, OR: Bandon State",OR
10641,"Baker, OR: Baker City Municipal",OR
10703,"Burns, OR: Burns Municipal",OR
10715,"Brookings, OR: Brookings Airport",OR
10999,"Chiloquin, OR: Chiloquin State",OR
11198,"Corvallis, OR: Corvallis Municipal",OR
11342,"The Dalles, OR: Columbia Gorge Regional/The Dalles Municipal",OR
11603,"Eugene, OR: Mahlon Sweet Field",OR
11811,"Aurora, OR: Aurora State",OR
11959,"Gold Beach, OR: Gold Beach Municipal",OR
12103,"Hermiston, OR: Hermiston Municipal",OR
12136,"Hillsboro, OR: Portland Hillsboro",OR
12462,"John Day, OR: Grant County Regional/Ogilvie Field",OR
12594,"Prospect, OR: Prospect State",OR
12956,"La Grande, OR: La Grande/Union County",OR
13009,"Lakeview, OR: Lake County",OR
13024,"Klamath Falls, OR: Crater Lake Klamath Regional",OR
13223,"Madras, OR: Madras Municipal",OR
13264,"Medford, OR: Rogue Valley International - Medford",OR
13889,"Ontario, OR: Ontario Municipal",OR
13890,"Newport, OR: Newport Municipal",OR
13925,"Grants Pass, OR: Grants Pass Airport",OR
13926,"Gleneden, OR: Siletz Bay State",OR
13927,"Florence, OR: Florence Municipal",OR
13964,"North Bend/Coos Bay, OR: Southwest Oregon Regional",OR
14054,"Pendleton, OR: Eastern Oregon Regional at Pendleton",OR
14057,"Portland, OR: Portland International",OR
14249,"Prineville, OR: Prineville Airport",OR
14467,"Roseburg, OR: Roseburg Regional",OR
14489,"Bend/Redmond, OR: Roberts Field",OR
14606,"Cave Junction, OR: Illinois Valley",OR
14871,"Salem, OR: McNary Field",OR
15042,"Sunriver, OR: Sunriver Airport",OR
15351,"Troutdale, OR: Portland Troutdale",OR
15536,"Enterprise, OR: Enterprise Municipal",OR
15647,"Myrtle Creek, OR: Myrtle Creek Municipal",OR
15652,"Garibaldi, OR: Tillamook",OR
15976,"Creswell, OR: Hobby Field",OR
15978,"Ashland, OR: Ashland Municipal-Sumner Parker Field",OR
16560,"Bend, OR: Bend Municipal",OR
10389,"Ashley, ND: Ashley Municipal",ND
10627,"Bismarck/Mandan, ND: Bismarck Municipal",ND
10823,"Bowman, ND: Bowman Municipal",ND
11315,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",ND
11390,"Killdeer, ND: Dunn County Weydahl Field",ND
11447,"Devils Lake, ND: Devils Lake Regional",ND
11637,"Fargo, ND: Hector International",ND
11898,"Grand Forks, ND: Grand Forks International",ND
12040,"Gwinner, ND: Gwinner-Roger Melroe Field",ND
12389,"Williston, ND: Sloulin Field International",ND
12519,"Jamestown, ND: Jamestown Regional",ND
12581,"Stanley, ND: Stanley Municipal",ND
13304,"Minot, ND: Minot AFB",ND
13433,"Minot, ND: Minot International",ND
13637,"Kindred, ND: Robert Odegaard Field",ND
14160,"Pembina, ND: Pembina Municipal",ND
14490,"Red River, ND: Grand Forks AFB",ND
15540,"Garrison, ND: Garrison Municipal",ND
15814,"Mandan, ND: Mandan Municipal",ND
16869,"Williston, ND: Williston Basin International",ND
10414,"Augusta/Waterville, ME: Augusta State",ME
10471,"Biddeford, ME: Biddeford Municipal",ME
10472,"Carrabassett, ME: Sugarloaf Regional",ME
10581,"Bangor, ME: Bangor International",ME
10589,"Bar Harbor, ME: Hancock County-Bar Harbor",ME
10879,"Caribou, ME: Caribou Municipal",ME
11773,"Fryeburg, ME: Eastern Slopes Regional",ME
12232,"Houlton, ME: Houlton International",ME
12394,"Wiscasset, ME: Wiscasset Airport",ME
12944,"Lewiston/Auburn, ME: Auburn Lewiston Municipal",ME
12996,"Limestone, ME: Loring International",ME
13236,"Rangeley, ME: Steven A. Bean Municipal",ME
13376,"Millinocket, ME: Millinocket Municipal",ME
13674,"Brunswick, ME: Brunswick Executive",ME
14231,"Presque Isle/Houlton, ME: Presque Isle International",ME
14321,"Portland, ME: Portland International Jetport",ME
14410,"Pittsfield, ME: Pittsfield Municipal",ME
14539,"Rockland, ME: Knox County Regional",ME
14769,"Sanford, ME: Sanford Seacoast Regional",ME
15751,"Frenchville, ME: Northern Aroostook Regional",ME
15879,"Augusta/Waterville, ME: Waterville Robert Lafleur",ME
15943,"Dexter, ME: Dexter Regional",ME
16491,"Princeton, ME: Princeton Municipal",ME
16503,"Islesboro, ME: Islesboro Airport",ME
16540,"Belfast, ME: Belfast Municipal",ME
16553,"Oxford, ME: Oxford County Regional",ME
16627,"Bethel, ME: Bethel Regional",ME
16633,"Bethel2, ME: Cole Dyke",ME
16736,"Stonington, ME: Stonington Municipal",ME
16903,"Eastport, ME: Eastport Municipal",ME
16937,"Greenville, ME: Greenville Municipal",ME
10417,"Austin/Albert Lea, MN: Austin Municipal",MN
10449,"Alexandria, MN: Chandler Field",MN
10523,"Baudette, MN: Baudette International",MN
10631,"Bemidji, MN: Bemidji Regional",MN
10739,"Brainerd, MN: Brainerd Lakes Regional",MN
11337,"Duluth, MN: Duluth International",MN
11427,"Detroit Lakes, MN: Detroit Lakes-Wething Field",MN
11609,"Eveleth, MN: Eveleth Virginia Municipal",MN
11650,"Minneapolis, MN: Flying Cloud",MN
11667,"Fergus Falls, MN: Fergus Falls Municipal-Einar Mickelson Field",MN
11766,"Fairmont, MN: Fairmont Municipal",MN
11974,"Grand Rapids, MN: Grand Rapids/Itasca County-Gordon Newstrom Field",MN
12129,"Hibbing, MN: Range Regional",MN
12322,"Willmar, MN: Willmar Municipal",MN
12343,"International Falls, MN: Falls International Einarson Field",MN
12469,"Minneapolis, MN: Minneapolis Heliport",MN
12518,"Mankato, MN: Downtown Heliport",MN
12547,"Rochester, MN: Appache Heliport",MN
12556,"St. Cloud, MN: Crossroads Heliport",MN
12588,"Duluth, MN: Sky Harbor",MN
12589,"Cloquet, MN: Cloquet Carlton County",MN
13144,"Ely, MN: Ely Municipal",MN
13305,"Minneapolis, MN: Crystal",MN
13335,"Jackson, MN: Jackson Airport",MN
13354,"Mankato, MN: Mankato Regional",MN
13392,"Marshall, MN: Southwest Minnesota Regional-Marshall/Ryan Field",MN
13401,"Fosston, MN: Fosston Municipal Anderson Field",MN
13402,"Moose Lake, MN: Moose Lake Carlton County",MN
13403,"Ortonville, MN: Ortonville Municipal-Martinson Field",MN
13487,"Minneapolis, MN: Minneapolis-St Paul International",MN
13548,"Windom, MN: Windom Municipal",MN
13881,"Winona, MN: Winona Municipal/Max Conrad Field",MN
13963,"Worthington, MN: Worthington Municipal",MN
13982,"Owatonna, MN: Owatonna Degner Regional",MN
14133,"Park Rapids, MN: Park Rapids Municipal-Konshok Field",MN
14589,"Roseau, MN: Roseau Municipal/Rudy Billberg Field",MN
14623,"Warroad, MN: Warroad International Memorial",MN
14633,"Rochester, MN: Rochester International",MN
15008,"St. Cloud, MN: St. Cloud Regional",MN
15020,"Minneapolis/St. Paul, MN: St. Paul Downtown Holman Field",MN
15094,"Stanton, MN: Stanton Airfield",MN
15381,"Thief River Falls, MN: Thief River Falls Regional",MN
15462,"New Ulm, MN: New Ulm Municipal",MN
15517,"Hawley, MN: Hawley Municipal",MN
15657,"Bemidji, MN: Nary National Shefland Field",MN
15701,"South St. Paul, MN: South St. Paul Municipal-Richard E. Fleming Field",MN
16469,"Wadena, MN: Wadena Municipal",MN
16500,"Red Wing, MN: Red Wing Regional",MN
16589,"Hallock, MN: Hallock Municipal",MN
16795,"Minneapolis, MN: Anoka County Blaine",MN
10439,"Wake Island, TT: Wake Island Airfield",TT
12016,"Guam, TT: Guam International",TT
12535,"Johnston Island, TT: Johnston Atoll",TT
13234,"Midway Island, TT: Sand Island Field",TT
13663,"Guam, TT: Agana NAS",TT
13826,"Ofu, TT: Ofu Airport",TT
14222,"Pago Pago, TT: Pago Pago International",TT
14582,"Rota, TT: Benjamin Taisacan Manglona International",TT
14955,"Saipan, TT: Francisco C. Ada Saipan International",TT
15132,"Tau, TT: Tau Airport",TT
15215,"Tinian, TT: Tinian International",TT
15422,"Guam, TT: Andersen AFB",TT
16647,"Fitiuta Village, TT: Fitiuta",TT
10508,"Blacksburg, VA: Virginia Tech/Montgomery Executive",VA
10990,"Charlottesville, VA: Charlottesville Albemarle",VA
11261,"Danville, VA: Danville Regional",VA
11769,"Front Royal, VA: Front Royal-Warren County",VA
12027,"Gordonville, VA: Gordonsville Municipal",VA
12215,"Hot Springs, VA: Ingalls Field",VA
12484,"Williamsburg, VA: Williamsburg-Jamestown",VA
12947,"Newport News/Hampton, VA: Langley AFB",VA
13031,"Wise, VA: Lonesome Pine",VA
13139,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",VA
13268,"Melfa, VA: Accomack County",VA
13418,"Manassas, VA: Manassas Regional/Harry P. Davis Field",VA
13667,"Norfolk, VA: Norfolk NS",VA
13763,"Oceana, VA: Oceana NAS",VA
13931,"Norfolk, VA: Norfolk International",VA
14098,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",VA
14258,"Dublin, VA: New River Valley",VA
14371,"Culpeper, VA: Culpeper Regional",VA
14378,"Martinsville, VA: Blue Ridge",VA
14406,"Orange, VA: Orange County",VA
14524,"Richmond, VA: Richmond International",VA
14557,"Stafford, VA: Stafford Regional",VA
14574,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",VA
14702,"South Boston, VA: William M Tuck",VA
14802,"Staunton, VA: Shenandoah Valley Regional",VA
15545,"Emporia, VA: Emporia Greensville Regional",VA
15546,"Chesapeake, VA: Chesapeake Regional",VA
15547,"Marion/Wytheville, VA: Mountain Empire",VA
15548,"Leesburg, VA: Leesburg Executive",VA
15713,"Chincoteague, VA: Wallops Flight Facility",VA
15749,"Winchester, VA: Winchester Regional",VA
15874,"Falls Church, VA: Washington-Virginia",VA
15927,"Reston, VA: Reston Airport",VA
16528,"Richmond, VA: Hanover County Municipal",VA
16697,"Moneta, VA: Smith Mountain Lake",VA
16721,"Bridgewater, VA: Bridgewater Air Park",VA
16767,"Fort A P Hill, VA: A P Hill AAF",VA
16774,"Richmond, VA: Richmond Executive Chesterfield County",VA
16838,"Norfolk, VA: Hampton Roads Executive",VA
16856,"Abingdon, VA: Virginia Highlands",VA
16910,"Louisa, VA: Louisa County Freeman Field",VA
10511,"Bryce Canyon, UT: Bryce Canyon Airport",UT
10524,"Blanding, UT: Blanding Municipal",UT
10680,"Brigham City, UT: Brigham City Regional",UT
10918,"Cedar City, UT: Cedar City Regional",UT
11092,"Moab, UT: Canyonlands Field",UT
11377,"Dugway, UT: Michael AAF",UT
11424,"Delta, UT: Delta Municipal",UT
11563,"Wendover, UT: Wendover Airport",UT
11677,"Fillmore, UT: Fillmore Municipal",UT
12131,"Ogden, UT: Hill AFB",UT
12745,"Kanab, UT: Kanab Municipal",UT
12965,"Logan, UT: Logan Cache",UT
13364,"Milford, UT: Milford Municipal/Ben and Judy Briscoe Field",UT
13553,"Monticello, UT: Monticello Airport",UT
13829,"Ogden, UT: Ogden-Hinckley",UT
14289,"Price, UT: Carbon County Regional/Buck Davis Field",UT
14314,"Provo, UT: Provo Municipal",UT
14359,"Green River, UT: Oman Ranch",UT
14527,"Richfield, UT: Richfield Municipal",UT
14579,"Roosevelt, UT: Roosevelt Municipal",UT
14614,"Salt Lake City, UT: South Valley Regional",UT
14615,"Parowan, UT: Parowan Airport",UT
14697,"Salina, UT: Salina-Gunnison",UT
14794,"St. George, UT: St George Regional",UT
14869,"Salt Lake City, UT: Salt Lake City International",UT
15498,"Heber, UT: Heber Valley",UT
15521,"Dutch John, UT: Dutch John Airport",UT
15532,"Monument Valley, UT: Monument Valley Airport",UT
15582,"Vernal, UT: Vernal Regional",UT
15869,"Duchesne, UT: Duchesne Municipal",UT
15972,"Hurricane, UT: General Dick Stout Field",UT
16760,"Glen Canyon, UT: Bullfrog Basin",UT
16850,"North Salt Lake, UT: A A Helicopters Inc",UT
16905,"Spanish Fork, UT: Spanish Fork Springville Woodhouse Field",UT
10529,"Hartford, CT: Bradley International",CT
10535,"Bridgeport, CT: Igor I Sikorsky Memorial",CT
11456,"Danbury, CT: Danbury Municipal",CT
11514,"East Hartford, CT: Rentschler Heliport",CT
11961,"New London/Groton, CT: Groton-New London",CT
12108,"Hartford, CT: Hartford Brainard",CT
12244,"New Haven, CT: Tweed New Haven",CT
13987,"Waterbury, CT: Waterbury Oxford",CT
16441,"Plainville, CT: Robertson Field",CT
16495,"Simsbury, CT: Simsbury Airport",CT
16501,"Madison, CT: Griswold",CT
16594,"Willimantic, CT: Windham",CT
16644,"New Milford, CT: Candlelight Farms",CT
16656,"Danielson, CT: Danielson Airport",CT
16681,"East Haddam, CT: Goodspeed",CT
16871,"Chester, CT: Chester Airport",CT
10613,"Block Island, RI: Block Island State",RI
13630,"North Kingstown, RI: Quonset State Air Reserve National Guard Helipad",RI
13731,"Newport, RI: Newport State",RI
14307,"Providence, RI: Theodore Francis Green State",RI
14778,"Smithfield, RI: North Central State",RI
15855,"Westerly, RI: Westerly State",RI
16353,"North Kingstown, RI: Quonset State",RI
10620,"Billings, MT: Billings Logan International",MT
10779,"Butte, MT: Bert Mooney",MT
10849,"Bozeman, MT: Bozeman Yellowstone International",MT
11162,"Cut Bank, MT: Cut Bank International",MT
11416,"Drummond, MT: Drummond Airport",MT
11648,"Kalispell, MT: Glacier Park International",MT
11754,"Libby, MT: Libby Airport",MT
11810,"Culbertson, MT: Big Sky Field",MT
11814,"Three Forks, MT: Three Forks Airport",MT
11879,"Glendive, MT: Dawson Community",MT
11895,"Great Falls, MT: Malmstrom AFB Heliport",MT
11908,"Glasgow, MT: Wokal Field Glasgow Valley County",MT
12003,"Great Falls, MT: Great Falls International",MT
12156,"Helena, MT: Helena Regional",MT
12245,"Havre, MT: Havre City-County",MT
12596,"Laurel, MT: Laurel Municipal",MT
13118,"Livingston, MT: Livingston Airport",MT
13128,"Lewistown, MT: Lewistown Municipal",MT
13368,"Malta, MT: Malta Airport",MT
13375,"Miles City, MT: Frank Wiley Field",MT
13486,"Missoula, MT: Missoula International",MT
13497,"Colstrip, MT: Colstrip Airport",MT
13862,"Wolf Point, MT: L. M. Clayton",MT
14420,"Stevensville, MT: Stevensville Airport",MT
14592,"Roundup, MT: Roundup Airport",MT
14595,"Harlowton, MT: Wheatland County at Harlowton",MT
14669,"Kalispell, MT: Kalispell City",MT
14745,"Sidney, MT: Sidney Richland Regional",MT
15538,"Hot Springs, MT: Hot Springs Airport",MT
15539,"Circle, MT: Circle Town County",MT
15668,"Deer Lodge, MT: Deer Lodge-City-County",MT
15815,"Hamilton, MT: Ravalli County",MT
15823,"Townsend, MT: Townsend Airport",MT
15831,"Poplar, MT: Poplar Municipal",MT
15832,"Bridger, MT: Bridger Municipal",MT
15897,"West Yellowstone, MT: Yellowstone",MT
15977,"Polson, MT: Polson Airport",MT
16692,"Three Forks, MT: Three Forks Airport",MT
16936,"Ennis, MT: Ennis Big Sky",MT
10629,"Biloxi, MS: Keesler AFB",MS
10894,"Columbus, MS: Columbus AFB",MS
11031,"Clarksdale, MS: Fletcher Field",MS
11147,"Corinth, MS: Roscoe Turner",MS
11931,"Greenville, MS: Greenville Mid Delta",MS
11973,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",MS
12007,"Columbus, MS: Golden Triangle Regional",MS
12039,"Greenwood, MS: Greenwood/Leflore",MS
